TEAM_ID,TEAM_NAME,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,SEASON
1610612749,Milwaukee Bucks,2782.0,3561,2318,1243,1173,24,653,1540,187,231,418,0.447,0.553,136,357,493,0.276,0.724,2023-24
1610612750,Minnesota Timberwolves,2908.0,3375,2243,1132,1283,19,637,1512,196,208,404,0.485,0.515,113,402,515,0.219,0.781,2023-24
1610612740,New Orleans Pelicans,3111.0,3379,1847,1532,1264,34,653,1483,226,226,452,0.5,0.5,124,522,646,0.192,0.808,2023-24
1610612752,New York Knicks,2527.0,3387,2016,1371,1193,55,727,1697,232,209,441,0.526,0.474,201,406,607,0.331,0.669,2023-24
1610612760,Oklahoma City Thunder,2976.0,3893,2312,1581,1332,61,614,1339,193,270,463,0.417,0.583,59,461,520,0.113,0.887,2023-24
1610612753,Orlando Magic,2818.0,3223,1970,1253,1247,41,638,1412,206,242,448,0.46,0.54,175,440,615,0.285,0.715,2023-24
1610612755,Philadelphia 76ers,2991.0,3101,1940,1161,1330,29,651,1526,239,252,491,0.487,0.513,100,470,570,0.175,0.825,2023-24
1610612756,Phoenix Suns,2969.0,3194,1986,1208,1160,23,758,1680,245,226,471,0.52,0.48,149,451,600,0.248,0.752,2023-24
1610612757,Portland Trail Blazers,3134.0,2947,1752,1195,1231,34,625,1430,207,212,419,0.494,0.506,95,340,435,0.218,0.782,2023-24
1610612758,Sacramento Kings,2858.0,3428,2113,1315,1210,34,851,2022,218,210,428,0.509,0.491,146,465,611,0.239,0.761,2023-24
1610612759,San Antonio Spurs,3047.0,3554,2331,1223,1187,28,609,1373,198,221,419,0.473,0.527,78,375,453,0.172,0.828,2023-24
1610612761,Toronto Raptors,3121.0,3341,2014,1327,1180,29,602,1336,200,232,432,0.463,0.537,125,443,568,0.22,0.78,2023-24
1610612762,Utah Jazz,2881.0,3563,2171,1392,1016,23,689,1621,226,191,417,0.542,0.458,125,330,455,0.275,0.725,2023-24
1610612764,Washington Wizards,2965.0,3397,2159,1238,1078,33,704,1622,168,214,382,0.44,0.56,87,411,498,0.175,0.825,2023-24
1610612737,Atlanta Hawks,3121.0,3386,2015,1371,1563,34,598,1414,193,200,393,0.491,0.509,96,358,454,0.211,0.789,2024-25
1610612738,Boston Celtics,2980.0,3555,2161,1394,1155,19,685,1746,206,187,393,0.524,0.476,122,459,581,0.21,0.79,2024-25
1610612751,Brooklyn Nets,3070.0,3057,1741,1316,1314,41,598,1392,183,170,353,0.518,0.482,87,388,475,0.183,0.817,2024-25
1610612766,Charlotte Hornets,2966.0,3155,1810,1345,1261,24,763,1825,222,207,429,0.517,0.483,158,426,584,0.271,0.729,2024-25
1610612741,Chicago Bulls,3009.0,3560,2038,1522,1165,13,586,1352,170,179,349,0.487,0.513,89,405,494,0.18,0.82,2024-25
1610612739,Cleveland Cavaliers,3112.0,3554,2253,1301,1325,25,824,1963,223,184,407,0.548,0.452,80,479,559,0.143,0.857,2024-25
1610612742,Dallas Mavericks,2887.0,3483,2247,1236,1207,17,668,1527,197,203,400,0.493,0.508,88,382,470,0.187,0.813,2024-25
1610612743,Denver Nuggets,2820.0,2986,1751,1235,1246,11,766,1795,170,188,358,0.475,0.525,147,353,500,0.294,0.706,2024-25
1610612765,Detroit Pistons,3239.0,3428,2087,1341,1289,26,863,2057,197,205,402,0.49,0.51,156,421,577,0.27,0.73,2024-25
1610612744,Golden State Warriors,3109.0,3617,2197,1420,1594,50,768,1914,240,201,441,0.544,0.456,104,496,600,0.173,0.827,2024-25
1610612745,Houston Rockets,2952.0,3232,2070,1162,1377,27,717,1680,212,191,403,0.526,0.474,197,439,636,0.31,0.69,2024-25
1610612754,Indiana Pacers,3033.0,3213,1924,1289,1359,23,566,1313,185,205,390,0.474,0.526,78,407,485,0.161,0.839,2024-25
1610612746,LA Clippers,2989.0,2932,1667,1265,1413,8,628,1452,170,216,386,0.44,0.56,100,402,502,0.199,0.801,2024-25
1610612747,Los Angeles Lakers,2963.0,3180,1857,1323,1246,51,660,1579,168,198,366,0.459,0.541,94,432,526,0.179,0.821,2024-25
1610612763,Memphis Grizzlies,2737.0,3478,2135,1343,1378,24,419,965,212,226,438,0.484,0.516,118,445,563,0.21,0.79,2024-25
1610612748,Miami Heat,3285.0,3018,1754,1264,1355,24,682,1625,178,196,374,0.476,0.524,86,488,574,0.15,0.85,2024-25
1610612749,Milwaukee Bucks,2988.0,3320,2078,1242,1258,20,604,1424,151,151,302,0.5,0.5,98,418,516,0.19,0.81,2024-25
1610612750,Minnesota Timberwolves,3173.0,3147,1954,1193,1409,23,712,1783,192,197,389,0.494,0.506,111,377,488,0.227,0.773,2024-25
1610612740,New Orleans Pelicans,3204.0,3177,1781,1396,1435,20,695,1630,207,190,397,0.521,0.479,96,381,477,0.201,0.799,2024-25
1610612752,New York Knicks,2843.0,3256,1911,1345,1336,42,699,1609,192,221,413,0.465,0.535,122,466,588,0.207,0.793,2024-25
1610612760,Oklahoma City Thunder,2819.0,3566,2013,1553,1751,63,681,1521,208,274,482,0.432,0.568,75,513,588,0.128,0.872,2024-25
1610612753,Orlando Magic,3127.0,3208,2011,1197,1448,28,649,1464,200,190,390,0.513,0.487,141,396,537,0.263,0.737,2024-25
1610612755,Philadelphia 76ers,3095.0,2833,1569,1264,1586,30,624,1470,179,222,401,0.446,0.554,114,339,453,0.252,0.748,2024-25
1610612756,Phoenix Suns,2898.0,2969,1702,1267,1157,13,729,1651,199,183,382,0.521,0.479,77,385,462,0.167,0.833,2024-25
1610612757,Portland Trail Blazers,3184.0,3298,2027,1271,1290,47,648,1533,193,182,375,0.515,0.485,122,316,438,0.279,0.721,2024-25
1610612758,Sacramento Kings,3061.0,3222,1838,1384,1307,35,838,1899,180,183,363,0.496,0.504,146,409,555,0.263,0.737,2024-25
1610612759,San Antonio Spurs,2982.0,3183,1950,1233,1332,11,589,1368,189,228,417,0.453,0.547,67,305,372,0.18,0.82,2024-25
1610612761,Toronto Raptors,3023.0,3188,1842,1346,1468,35,631,1425,183,185,368,0.497,0.503,96,388,484,0.198,0.802,2024-25
1610612762,Utah Jazz,2722.0,3354,1945,1409,1091,22,715,1760,214,154,368,0.582,0.418,116,377,493,0.235,0.765,2024-25
1610612764,Washington Wizards,3194.0,3481,2041,1440,1190,22,710,1665,195,190,385,0.506,0.494,98,355,453,0.216,0.784,2024-25
