TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON
1610612744,Golden State Warriors,44,18,26,0.409,185.47,111,317,0.35,27,84,0.321,98,154,0.636,66,117,183,54,38.0,25,15,23,113,1,347,-60.0,11,23,23,24,11,14,6,29,6,9,10,23,14,29,1,13,5,22,5,16,21,24,20,2,17,25,2003-04
1610612745,Houston Rockets,44,20,24,0.455,206.52666666666667,142,296,0.48,20,68,0.294,143,183,0.781,38,132,170,81,77.0,25,20,9,141,1,447,-10.0,11,18,17,18,4,2,9,1,17,16,17,6,4,11,22,5,11,2,28,16,10,1,28,2,1,17,2003-04
1610612754,Indiana Pacers,44,31,13,0.705,181.36166666666668,114,281,0.406,37,91,0.407,134,176,0.761,40,113,153,69,41.0,37,19,26,93,1,399,105.0,11,1,2,2,14,13,15,8,2,5,1,8,6,18,20,17,19,7,8,1,13,28,4,2,10,1,2003-04
1610612746,Los Angeles Clippers,42,16,26,0.381,154.15166666666667,99,248,0.399,11,45,0.244,95,126,0.754,54,101,155,55,49.0,21,15,23,100,1,304,-52.0,17,25,23,25,24,19,23,9,27,28,24,27,27,20,7,22,17,20,16,24,21,24,9,2,26,24,2003-04
1610612747,Los Angeles Lakers,41,31,10,0.756,183.00333333333333,121,292,0.414,25,68,0.368,152,217,0.7,47,124,171,67,34.0,37,20,18,102,0,419,93.0,22,1,1,1,13,9,10,6,9,16,4,1,1,26,15,9,10,10,3,1,10,9,11,12,4,2,2003-04
1610612763,Memphis Grizzlies,48,27,21,0.563,186.12833333333333,125,288,0.434,21,70,0.3,145,197,0.736,49,114,163,61,34.0,31,25,16,109,1,416,44.0,3,4,12,7,10,6,12,3,16,15,15,4,2,22,13,15,15,15,3,8,4,5,16,2,6,5,2003-04
1610612748,Miami Heat,42,23,19,0.548,165.45333333333335,98,257,0.381,25,83,0.301,107,138,0.775,36,109,145,55,41.0,26,15,21,96,0,328,29.0,17,12,10,11,20,22,21,21,9,10,14,20,19,14,26,19,24,20,8,13,21,19,7,12,20,10,2003-04
1610612749,Milwaukee Bucks,53,24,29,0.453,194.54333333333332,121,324,0.373,16,71,0.225,149,184,0.81,50,142,192,69,59.0,25,19,24,120,0,407,-14.0,1,9,28,20,7,9,4,24,22,13,26,2,3,5,12,1,3,7,24,16,13,27,22,12,7,18,2003-04
1610612750,Minnesota Timberwolves,42,27,15,0.643,171.41166666666666,119,292,0.408,27,71,0.38,135,173,0.78,54,112,166,64,28.0,18,20,16,105,0,400,67.0,17,4,3,3,17,12,10,7,6,13,2,7,7,12,7,18,12,13,1,27,10,5,14,12,9,3,2003-04
1610612751,New Jersey Nets,33,15,18,0.455,129.69833333333332,79,201,0.393,14,54,0.259,96,121,0.793,30,90,120,51,42.0,33,12,21,79,0,268,4.0,29,26,7,18,29,29,29,12,26,25,22,25,28,7,28,27,29,24,11,5,28,19,1,12,29,13,2003-04
1610612740,New Orleans Hornets,48,25,23,0.521,203.44333333333333,121,316,0.383,36,110,0.327,96,133,0.722,54,123,177,72,67.0,36,23,29,127,0,374,7.0,3,7,15,13,5,9,7,19,3,1,9,25,24,25,7,10,8,4,26,3,5,29,26,12,14,12,2003-04
1610612752,New York Knicks,41,24,17,0.585,196.45166666666665,127,305,0.416,23,68,0.338,146,171,0.854,43,139,182,63,56.0,25,22,21,125,1,423,53.0,22,9,4,5,6,5,8,4,13,16,7,3,9,1,19,2,6,14,20,16,6,19,24,2,3,4,2003-04
1610612753,Orlando Magic,42,15,27,0.357,158.22,94,245,0.384,18,60,0.3,109,145,0.752,40,114,154,52,42.0,21,18,20,95,0,315,-21.0,17,26,25,28,22,24,25,17,20,23,15,15,16,21,20,15,18,23,11,24,20,15,6,12,22,19,2003-04
1610612755,Philadelphia 76ers,43,19,24,0.442,168.12333333333333,88,237,0.371,11,54,0.204,108,142,0.761,29,117,146,49,58.0,25,14,19,121,0,295,-26.0,14,20,17,22,19,27,26,25,27,25,28,17,17,19,29,13,23,25,21,16,25,11,23,12,27,21,2003-04
1610612756,Phoenix Suns,48,20,28,0.417,174.56166666666667,99,277,0.357,22,79,0.278,123,168,0.732,52,98,150,48,45.0,31,19,21,126,0,343,-62.0,3,18,26,23,16,19,16,28,15,11,20,12,10,24,11,24,22,26,15,8,13,19,25,12,18,28,2003-04
1610612757,Portland Trail Blazers,50,28,22,0.56,229.63666666666666,149,358,0.416,25,90,0.278,108,133,0.812,61,137,198,82,69.0,34,30,16,111,1,431,-9.0,2,3,14,8,2,1,2,5,9,6,21,17,24,4,4,3,1,1,27,4,1,5,18,2,2,16,2003-04
1610612758,Sacramento Kings,43,26,17,0.605,178.56166666666667,110,288,0.382,26,78,0.333,144,177,0.814,37,119,156,66,32.0,28,13,23,108,1,390,30.0,14,6,4,4,15,15,12,20,8,12,8,5,5,3,23,12,16,11,2,10,27,24,15,2,12,9,2003-04
1610612759,San Antonio Spurs,39,21,18,0.538,143.08666666666667,85,219,0.388,20,56,0.357,93,136,0.684,37,97,134,43,38.0,20,22,16,82,0,283,-3.0,27,17,7,12,28,28,28,16,17,24,6,28,22,28,23,26,28,27,5,26,6,5,2,12,28,14,2003-04
1610612760,Seattle SuperSonics,42,19,23,0.452,161.99166666666667,122,268,0.455,40,106,0.377,105,134,0.784,36,101,137,74,39.0,26,11,22,119,1,389,14.0,17,20,15,21,21,7,19,2,1,2,3,21,23,9,26,22,25,3,7,13,29,23,21,2,13,11,2003-04
1610612761,Toronto Raptors,48,23,25,0.479,236.39833333333334,142,379,0.375,25,87,0.287,109,137,0.796,65,133,198,70,60.0,32,30,20,140,0,418,-49.0,3,12,19,14,1,2,1,23,9,7,19,15,21,6,2,4,1,6,25,6,1,15,27,12,5,23,2003-04
1610612762,Utah Jazz,41,24,17,0.585,150.67333333333335,94,236,0.398,16,53,0.302,129,166,0.777,49,86,135,42,43.0,23,19,20,100,0,333,42.0,22,9,4,5,25,24,27,10,22,27,13,10,11,13,13,29,26,28,13,22,13,15,9,12,19,7,2003-04
1610612764,Washington Wizards,39,14,25,0.359,157.045,96,247,0.389,19,62,0.306,100,130,0.769,45,90,135,42,53.0,17,19,10,109,0,311,-60.0,27,29,19,27,23,23,24,15,19,21,12,22,26,17,18,27,26,28,18,28,13,2,16,12,23,25,2003-04
1610612737,Atlanta Hawks,38,9,29,0.237,171.46166666666667,105,250,0.42,18,61,0.295,110,144,0.764,45,103,148,48,55.0,20,10,14,120,0,338,-75.0,28,30,26,30,21,21,23,12,23,21,20,23,23,18,19,19,19,27,23,17,29,7,20,6,22,27,2004-05
1610612738,Boston Celtics,51,30,21,0.588,240.565,150,369,0.407,22,85,0.259,162,207,0.783,55,158,213,83,57.0,32,26,27,127,0,484,9.0,3,1,13,10,2,3,2,19,18,10,28,2,2,11,8,1,2,3,26,5,2,27,23,6,2,15,2004-05
1610612766,Charlotte Bobcats,47,12,35,0.255,202.55,124,305,0.407,14,53,0.264,115,162,0.71,47,109,156,72,59.0,31,17,29,126,1,377,-81.0,14,29,30,29,6,12,12,18,25,26,26,20,15,26,15,14,14,8,27,6,14,28,21,2,17,28,2004-05
1610612741,Chicago Bulls,47,29,18,0.617,196.605,120,299,0.401,29,82,0.354,143,197,0.726,50,154,204,68,71.0,25,20,22,110,1,412,45.0,14,4,9,5,11,13,13,21,10,12,9,9,4,23,13,3,4,10,30,10,11,25,11,2,9,7,2004-05
1610612739,Cleveland Cavaliers,38,17,21,0.447,141.79833333333335,91,228,0.399,18,57,0.316,78,101,0.772,46,84,130,53,37.0,20,17,15,89,0,278,-21.0,28,23,13,22,28,30,26,22,23,23,14,30,30,13,18,30,27,25,6,17,14,8,3,6,30,21,2004-05
1610612742,Dallas Mavericks,43,30,13,0.698,132.37166666666667,94,218,0.431,13,52,0.25,136,167,0.814,33,101,134,37,22.0,17,22,10,78,0,337,58.0,19,1,2,1,29,29,29,7,27,27,29,11,12,4,28,22,26,29,1,25,9,4,2,6,23,3,2004-05
1610612743,Denver Nuggets,39,22,17,0.564,147.195,107,241,0.444,14,54,0.259,106,141,0.752,40,98,138,65,32.0,15,26,16,93,0,334,33.0,25,19,7,12,26,20,25,6,25,25,27,24,25,20,24,24,23,14,4,29,2,10,5,6,25,10,2004-05
1610612765,Detroit Pistons,40,25,15,0.625,188.005,116,306,0.379,23,79,0.291,122,158,0.772,51,125,176,61,44.0,30,27,20,109,0,377,38.0,24,13,3,4,14,16,11,25,16,16,22,16,17,14,12,10,11,18,13,7,1,18,10,6,17,9,2004-05
1610612744,Golden State Warriors,49,22,27,0.449,192.74833333333333,142,347,0.409,33,106,0.311,99,140,0.707,54,148,202,77,46.0,22,20,15,129,0,416,39.0,7,19,21,21,12,6,5,17,6,4,15,26,26,27,10,4,5,7,15,14,11,8,24,6,8,8,2004-05
1610612745,Houston Rockets,43,24,19,0.558,172.685,113,276,0.409,25,81,0.309,98,139,0.705,39,108,147,66,52.0,19,11,16,110,0,349,-21.0,19,15,10,13,19,18,18,16,13,14,17,27,27,28,25,15,20,11,20,19,26,10,11,6,21,21,2004-05
1610612754,Indiana Pacers,52,26,26,0.5,217.36833333333334,148,361,0.41,38,117,0.325,139,167,0.832,63,146,209,80,55.0,33,17,31,148,1,473,57.0,2,10,18,17,3,4,3,15,1,1,11,10,12,2,2,5,3,4,23,3,14,29,29,2,4,4,2004-05
1610612746,Los Angeles Clippers,50,23,27,0.46,249.07,159,383,0.415,23,65,0.354,160,207,0.773,64,157,221,109,68.0,21,26,18,149,0,501,-19.0,5,16,21,20,1,1,1,14,16,19,8,3,2,12,1,2,1,1,29,16,2,15,30,6,1,20,2004-05
1610612747,Los Angeles Lakers,49,23,26,0.469,188.715,109,292,0.373,35,110,0.318,146,197,0.741,55,125,180,52,47.0,19,25,21,105,0,399,-9.0,7,16,18,19,13,19,15,27,3,2,13,7,4,21,8,10,9,26,16,19,7,23,8,6,13,18,2004-05
1610612763,Memphis Grizzlies,48,26,22,0.542,157.635,105,245,0.429,31,87,0.356,89,128,0.695,39,99,138,57,41.0,23,11,20,95,0,330,28.0,11,10,15,14,25,21,24,8,9,8,7,29,29,29,25,23,23,23,9,13,26,18,6,6,26,12,2004-05
1610612748,Miami Heat,42,25,17,0.595,200.59666666666666,156,331,0.471,33,86,0.384,123,187,0.658,58,139,197,78,51.0,19,26,11,115,0,468,77.0,22,13,7,7,8,2,8,1,6,9,4,15,8,30,5,6,7,5,19,19,2,5,17,6,5,1,2004-05
1610612749,Milwaukee Bucks,47,20,27,0.426,185.36,118,294,0.401,13,46,0.283,156,188,0.83,48,132,180,61,49.0,17,10,19,142,0,405,-43.0,14,21,21,23,15,15,14,20,27,28,23,4,7,3,14,8,9,18,17,25,29,16,27,6,11,24,2004-05
1610612750,Minnesota Timberwolves,55,29,26,0.527,175.08833333333334,126,278,0.453,22,68,0.324,125,154,0.812,38,108,146,78,31.0,17,17,7,107,0,399,52.0,1,4,18,16,18,11,17,3,18,18,12,14,18,6,27,15,21,5,3,25,14,1,9,6,13,5,2004-05
1610612751,New Jersey Nets,39,23,16,0.59,163.305,104,261,0.398,26,65,0.4,122,169,0.722,47,103,150,66,41.0,24,24,20,114,0,356,46.0,25,16,5,9,22,23,21,23,11,19,2,16,11,24,15,19,17,11,9,11,8,18,15,6,19,6,2004-05
1610612740,New Orleans Hornets,48,15,33,0.313,212.72,115,350,0.329,32,107,0.299,118,154,0.766,60,114,174,71,55.0,24,14,34,143,0,380,-89.0,11,27,29,28,4,17,4,30,8,3,18,19,18,17,4,12,12,9,23,11,22,30,28,6,16,29,2004-05
1610612752,New York Knicks,47,16,31,0.34,198.79833333333335,127,329,0.386,25,84,0.298,114,154,0.74,47,108,155,63,40.0,33,11,22,134,0,393,-100.0,14,24,27,26,10,8,9,24,13,11,19,22,18,22,15,15,15,17,8,3,26,25,26,6,15,30,2004-05
1610612753,Orlando Magic,49,26,23,0.531,172.2,97,261,0.372,10,43,0.233,152,191,0.796,42,102,144,36,43.0,30,18,9,111,0,356,-39.0,7,10,17,15,20,25,21,28,30,29,30,5,6,8,23,21,22,30,11,7,13,2,13,6,19,23,2004-05
1610612755,Philadelphia 76ers,49,29,20,0.592,202.25666666666666,127,346,0.367,24,82,0.293,146,174,0.839,62,138,200,64,54.0,22,21,16,116,0,424,9.0,7,4,11,8,7,8,6,29,15,12,21,7,10,1,3,7,6,15,22,14,10,10,18,6,7,15,2004-05
1610612756,Phoenix Suns,39,27,12,0.692,130.13833333333332,96,208,0.462,22,59,0.373,98,130,0.754,31,92,123,58,34.0,10,14,9,56,0,312,32.0,25,9,1,2,30,26,30,2,18,22,6,27,28,19,30,27,29,21,5,30,22,2,1,6,29,11,2004-05
1610612757,Portland Trail Blazers,48,16,32,0.333,179.61,103,275,0.375,21,75,0.28,102,142,0.718,56,95,151,64,60.0,19,17,20,126,0,329,-67.0,11,24,28,27,17,24,19,26,22,17,25,25,24,25,7,25,16,15,28,19,14,18,21,6,27,26,2004-05
1610612758,Sacramento Kings,50,30,20,0.6,210.78333333333333,143,343,0.417,34,89,0.382,147,187,0.786,57,130,187,94,45.0,39,13,16,132,0,467,-7.0,5,1,11,6,5,5,7,13,5,7,5,6,8,10,6,9,8,2,14,1,24,10,25,6,6,17,2004-05
1610612759,San Antonio Spurs,32,16,16,0.5,145.87,96,228,0.421,22,55,0.4,115,149,0.772,44,86,130,46,37.0,16,17,13,92,0,329,-9.0,30,24,5,17,27,26,26,11,18,24,2,20,22,15,20,29,27,28,6,28,14,6,4,6,27,18,2004-05
1610612760,Seattle SuperSonics,43,28,15,0.651,160.11166666666668,119,264,0.451,37,81,0.457,129,160,0.806,44,93,137,61,24.0,18,12,16,95,2,404,76.0,19,8,3,3,24,14,20,4,2,14,1,13,16,7,20,26,25,18,2,24,25,10,6,1,12,2,2004-05
1610612761,Toronto Raptors,46,19,27,0.413,184.43666666666667,127,283,0.449,35,99,0.354,122,150,0.813,44,105,149,66,49.0,26,26,20,113,1,411,26.0,18,22,21,24,16,8,16,5,3,5,10,16,21,5,20,18,18,11,17,9,2,18,14,2,10,13,2004-05
1610612762,Utah Jazz,41,14,27,0.341,160.31666666666666,96,227,0.423,13,42,0.31,131,165,0.794,32,91,123,57,52.0,19,16,19,119,0,336,-60.0,23,28,21,25,23,26,28,10,27,30,16,12,14,9,29,28,29,23,20,19,20,16,19,6,24,25,2004-05
1610612764,Washington Wizards,51,29,22,0.569,200.55833333333334,136,319,0.426,26,92,0.283,182,237,0.768,52,112,164,58,43.0,37,15,21,114,0,480,15.0,3,4,15,11,9,7,10,9,11,6,23,1,1,16,11,13,13,21,11,2,21,23,15,6,3,14,2004-05
1610612737,Atlanta Hawks,52,21,31,0.404,233.33666666666667,159,364,0.437,32,95,0.337,110,156,0.705,64,137,201,84,68.0,23,21,20,167,113,460,-69.0,5,18,27,24,2,2,3,7,6,4,11,20,17,26,1,4,3,1,30,14,9,15,30,15,5,30,2005-06
1610612738,Boston Celtics,55,20,35,0.364,236.53666666666666,144,364,0.396,18,91,0.198,177,237,0.747,59,154,213,65,66.0,36,20,37,159,155,483,-54.0,1,22,30,30,1,4,3,22,20,5,29,1,1,17,3,2,1,13,29,1,10,30,29,1,2,26,2005-06
1610612766,Charlotte Bobcats,45,17,28,0.378,182.995,131,302,0.434,13,67,0.194,97,140,0.693,53,106,159,70,36.0,29,18,15,115,104,372,-3.0,13,28,24,28,16,10,12,8,26,17,30,27,23,29,7,20,16,7,7,6,15,9,18,20,19,16,2005-06
1610612741,Chicago Bulls,53,29,24,0.547,217.86166666666668,163,373,0.437,35,91,0.385,161,204,0.789,48,159,207,83,44.0,25,22,21,138,155,522,75.0,4,3,18,9,4,1,1,6,3,5,4,3,3,9,14,1,2,2,15,11,7,20,26,1,1,1,2005-06
1610612739,Cleveland Cavaliers,52,30,22,0.577,190.05166666666668,136,283,0.481,25,72,0.347,165,229,0.721,42,129,171,70,39.0,17,23,20,131,141,462,32.0,5,2,14,6,10,7,17,2,9,11,8,2,2,24,23,6,7,7,10,25,6,15,23,4,4,7,2005-06
1610612742,Dallas Mavericks,44,32,12,0.727,183.18166666666667,120,292,0.411,19,65,0.292,149,199,0.749,53,116,169,51,31.0,22,29,22,96,145,408,63.0,16,1,3,2,14,14,14,19,18,18,20,4,4,16,7,12,8,24,6,16,2,25,9,3,8,2,2005-06
1610612743,Denver Nuggets,41,22,19,0.537,190.87166666666667,117,279,0.419,17,53,0.321,145,186,0.78,47,113,160,67,55.0,25,26,21,93,123,396,-10.0,22,14,7,11,9,18,19,17,23,25,13,5,7,11,16,15,14,11,26,11,5,20,6,7,14,17,2005-06
1610612765,Detroit Pistons,39,28,11,0.718,161.935,119,278,0.428,29,80,0.363,99,140,0.707,57,90,147,62,29.0,27,20,16,76,99,366,59.0,28,5,2,3,22,17,20,13,8,9,5,25,23,25,4,28,22,15,4,8,10,12,2,24,20,3,2005-06
1610612744,Golden State Warriors,51,21,30,0.412,187.96666666666667,126,325,0.388,36,128,0.281,107,157,0.682,63,101,164,61,43.0,30,17,21,157,122,395,-60.0,7,18,26,22,11,13,6,26,2,2,21,21,16,30,2,22,12,16,14,4,17,20,28,8,15,28,2005-06
1610612745,Houston Rockets,45,18,27,0.4,183.04333333333332,109,257,0.424,22,61,0.361,112,138,0.812,30,114,144,60,53.0,26,15,14,121,95,352,-22.0,13,24,23,25,15,22,22,14,13,22,6,19,26,5,29,14,24,17,24,9,20,6,21,26,22,22,2005-06
1610612754,Indiana Pacers,47,19,28,0.404,152.96166666666667,92,244,0.377,16,62,0.258,105,145,0.724,45,94,139,44,49.0,30,18,12,96,92,305,-17.0,10,23,24,23,26,28,25,28,24,19,24,22,21,22,21,25,26,30,21,4,15,4,9,28,30,20,2005-06
1610612746,Los Angeles Clippers,40,23,17,0.575,147.70166666666665,111,228,0.487,22,45,0.489,97,118,0.822,28,110,138,66,27.0,14,22,14,86,75,341,56.0,26,12,5,7,29,21,29,1,13,28,1,27,28,3,30,19,28,12,2,27,7,6,5,30,24,5,2005-06
1610612747,Los Angeles Lakers,41,18,23,0.439,178.63,120,280,0.429,24,78,0.308,119,154,0.773,47,100,147,57,37.0,21,14,15,113,103,383,-13.0,22,24,17,19,18,14,18,12,10,10,16,17,18,13,16,24,22,19,8,19,22,9,15,21,16,19,2005-06
1610612763,Memphis Grizzlies,44,24,20,0.545,185.04166666666666,117,291,0.402,35,88,0.398,131,165,0.794,41,118,159,64,44.0,22,20,25,105,115,400,57.0,16,10,9,10,12,18,15,21,3,8,3,10,14,8,24,10,16,14,15,16,10,29,11,12,11,4,2005-06
1610612748,Miami Heat,42,22,20,0.524,148.71166666666667,106,234,0.453,21,71,0.296,103,141,0.73,43,88,131,54,30.0,16,10,9,81,96,336,2.0,21,14,9,13,28,23,28,4,16,14,19,23,22,19,22,29,30,22,5,26,28,1,3,25,27,14,2005-06
1610612749,Milwaukee Bucks,54,28,26,0.519,201.96333333333334,139,321,0.433,22,62,0.355,129,177,0.729,47,148,195,75,41.0,21,14,20,125,127,429,31.0,2,5,21,16,6,6,7,9,13,19,7,15,11,20,16,3,4,3,11,19,22,15,22,5,6,8,2005-06
1610612750,Minnesota Timberwolves,54,21,33,0.389,202.24,141,334,0.422,14,69,0.203,113,150,0.753,46,123,169,73,52.0,29,29,20,107,109,409,-55.0,2,18,29,27,5,5,5,15,25,16,28,18,20,15,19,8,8,6,23,6,2,15,12,17,7,27,2005-06
1610612751,New Jersey Nets,45,28,17,0.622,142.32333333333332,92,243,0.379,19,62,0.306,139,173,0.803,57,91,148,56,24.0,22,15,13,94,116,342,31.0,13,5,5,4,30,28,27,27,18,19,17,7,12,6,4,27,20,20,1,16,20,5,8,11,23,8,2005-06
1610612740,New Orleans/Oklahoma City Hornets,47,26,21,0.553,158.62,99,244,0.406,12,44,0.273,131,158,0.829,48,93,141,47,27.0,20,14,21,65,115,341,17.0,10,8,11,8,24,26,25,20,28,29,23,10,15,2,14,26,25,27,2,22,22,20,1,12,24,11,2005-06
1610612752,New York Knicks,41,16,25,0.39,178.54833333333335,129,298,0.433,12,47,0.255,130,185,0.703,50,113,163,48,54.0,20,8,20,133,118,400,-43.0,22,30,19,26,19,12,13,10,28,27,25,13,8,27,10,15,13,25,25,22,29,15,25,10,11,24,2005-06
1610612753,Orlando Magic,43,18,25,0.419,191.12166666666667,130,308,0.422,18,59,0.305,103,140,0.736,53,116,169,60,47.0,14,12,24,140,100,381,-24.0,19,24,19,21,8,11,9,16,20,23,18,23,23,18,7,12,8,17,18,27,27,28,27,23,17,23,2005-06
1610612755,Philadelphia 76ers,46,24,22,0.522,191.245,113,311,0.363,18,72,0.25,136,187,0.727,37,136,173,56,49.0,35,29,23,112,125,380,-19.0,12,10,14,15,7,20,8,29,20,11,26,9,5,21,26,5,6,20,21,2,2,26,14,6,18,21,2005-06
1610612756,Phoenix Suns,43,22,21,0.512,181.785,136,306,0.444,30,91,0.33,96,117,0.821,36,112,148,74,38.0,20,14,15,110,103,398,23.0,19,14,11,17,17,7,10,5,7,5,12,29,29,4,27,17,20,4,9,22,22,9,13,21,13,10,2005-06
1610612757,Portland Trail Blazers,39,17,22,0.436,158.815,101,259,0.39,12,53,0.226,93,134,0.694,38,101,139,48,45.0,11,19,19,120,87,307,-49.0,28,28,14,20,23,24,21,25,28,25,27,30,27,28,25,22,26,25,17,29,13,13,20,29,29,25,2005-06
1610612758,Sacramento Kings,40,21,19,0.525,158.32666666666665,89,253,0.352,24,71,0.338,121,152,0.796,46,106,152,52,42.0,21,8,23,93,107,323,7.0,26,18,7,12,25,30,23,30,10,14,10,16,19,7,19,20,19,23,13,19,29,26,6,19,28,13,2005-06
1610612759,San Antonio Spurs,39,29,10,0.744,150.995,98,227,0.432,13,41,0.317,131,181,0.724,34,122,156,46,41.0,23,19,14,83,109,340,51.0,28,3,1,1,27,27,30,11,26,30,14,10,9,23,28,9,18,28,11,14,13,6,4,17,26,6,2005-06
1610612760,Seattle SuperSonics,44,23,21,0.523,174.78333333333333,136,290,0.469,34,108,0.315,98,116,0.845,50,87,137,70,60.0,25,16,9,113,93,404,-2.0,16,12,11,14,20,7,16,3,5,3,15,26,30,1,10,30,29,7,28,11,19,1,15,27,10,15,2005-06
1610612761,Toronto Raptors,49,18,31,0.367,225.58333333333334,145,367,0.395,44,129,0.341,130,166,0.783,56,124,180,74,58.0,26,17,21,131,115,464,-62.0,8,24,27,29,3,3,2,23,1,1,9,13,13,10,6,7,5,4,27,9,17,20,23,12,3,29,2005-06
1610612762,Utah Jazz,41,25,16,0.61,165.885,101,245,0.412,24,57,0.421,137,179,0.765,49,117,166,68,48.0,11,30,10,115,110,363,10.0,22,9,4,5,21,24,24,18,10,24,2,8,10,14,12,11,11,10,19,29,1,3,18,16,21,12,2005-06
1610612764,Washington Wizards,48,22,26,0.458,184.37833333333333,120,304,0.395,20,72,0.278,145,187,0.775,49,111,160,45,48.0,34,14,19,113,119,405,-12.0,9,14,21,18,13,14,11,24,17,11,22,5,5,12,12,18,14,29,19,3,22,13,15,9,9,18,2005-06
1610612737,Atlanta Hawks,38,19,19,0.5,160.87166666666667,104,257,0.405,20,76,0.263,91,122,0.746,43,97,140,52,37.0,24,18,21,93,91,319,-24.0,27,22,6,16,22,21,23,20,22,17,26,28,29,20,18,25,23,24,3,10,17,19,7,28,26,23,2006-07
1610612738,Boston Celtics,53,16,37,0.302,195.97,124,295,0.42,15,67,0.224,121,144,0.84,36,119,155,59,55.0,33,26,29,112,104,384,-18.0,1,29,30,30,11,15,14,15,27,22,28,17,21,2,25,12,18,16,24,3,5,29,14,20,16,20,2006-07
1610612766,Charlotte Bobcats,39,19,20,0.487,194.69833333333332,126,320,0.394,23,68,0.338,97,140,0.693,68,105,173,57,50.0,31,27,34,121,105,372,-23.0,23,22,9,19,12,14,10,26,16,21,7,27,25,28,3,21,10,20,18,4,3,30,17,17,18,22,2006-07
1610612741,Chicago Bulls,43,23,20,0.535,153.34166666666667,101,252,0.401,16,59,0.271,123,157,0.783,35,110,145,53,40.0,21,25,23,100,104,341,30.0,17,10,9,10,25,23,24,23,25,27,21,15,14,13,27,18,21,23,7,17,7,20,10,20,22,8,2006-07
1610612739,Cleveland Cavaliers,48,27,21,0.563,207.78166666666667,150,351,0.427,34,114,0.298,133,189,0.704,61,132,193,87,52.0,35,12,27,138,127,467,57.0,5,5,14,8,7,5,3,10,5,1,17,8,7,27,5,4,5,2,21,2,27,25,26,8,6,3,2006-07
1610612742,Dallas Mavericks,38,32,6,0.842,153.86166666666668,114,260,0.438,16,60,0.267,123,150,0.82,49,117,166,49,38.0,19,24,14,87,106,367,108.0,27,1,1,1,24,18,22,9,25,26,24,15,20,6,13,15,12,25,4,20,8,7,4,15,19,1,2006-07
1610612743,Denver Nuggets,46,24,22,0.522,163.79166666666666,104,272,0.382,22,82,0.268,106,142,0.746,45,113,158,59,40.0,19,24,14,90,96,336,-15.0,12,8,16,13,21,21,19,27,19,15,23,24,22,19,16,16,17,16,7,20,8,7,6,26,23,19,2006-07
1610612765,Detroit Pistons,52,30,22,0.577,214.11166666666668,173,384,0.451,30,94,0.319,130,169,0.769,70,125,195,85,38.0,31,31,19,131,117,506,81.0,2,2,16,5,4,1,1,4,9,8,15,11,10,15,1,8,4,3,4,4,1,15,22,12,1,2,2006-07
1610612744,Golden State Warriors,39,20,19,0.513,137.41333333333333,96,241,0.398,25,91,0.275,67,91,0.736,51,85,136,46,50.0,14,14,12,81,70,284,-22.0,23,17,6,14,28,26,27,25,14,10,20,30,30,22,10,27,25,28,18,30,22,2,3,30,29,21,2006-07
1610612745,Houston Rockets,48,26,22,0.542,160.22333333333333,110,276,0.399,35,106,0.33,118,142,0.831,36,106,142,63,43.0,15,15,13,94,92,373,5.0,5,6,16,9,23,20,18,24,1,3,11,20,22,4,25,19,22,13,10,29,21,5,8,27,17,12,2006-07
1610612754,Indiana Pacers,41,18,23,0.439,148.94666666666666,101,250,0.404,17,63,0.27,108,141,0.766,53,96,149,57,46.0,24,13,17,103,97,327,-12.0,21,24,19,23,26,23,25,21,23,24,22,23,24,17,9,26,20,20,13,10,24,12,11,25,24,18,2006-07
1610612746,Los Angeles Clippers,39,20,19,0.513,132.235,90,211,0.427,9,42,0.214,115,136,0.846,37,73,110,46,36.0,17,27,13,88,90,304,-4.0,23,17,6,14,30,28,29,11,29,30,29,22,27,1,24,30,30,28,2,25,3,5,5,29,27,14,2006-07
1610612747,Los Angeles Lakers,48,24,24,0.5,227.29,144,342,0.421,35,109,0.321,174,234,0.744,51,132,183,77,59.0,36,26,27,148,164,497,-11.0,5,8,20,16,2,7,4,14,1,2,13,2,2,21,10,4,9,6,27,1,5,25,29,1,2,17,2006-07
1610612763,Memphis Grizzlies,42,15,27,0.357,212.54333333333332,142,341,0.416,35,93,0.376,119,162,0.735,60,130,190,73,54.0,22,31,28,140,123,438,-56.0,18,30,24,29,5,8,5,18,1,9,2,18,12,23,6,6,7,8,22,15,1,28,27,10,10,28,2006-07
